1-Channel Fermionic Chain 
Lambda = 3.000, KEPT =  600, ITMAX =  30 
 
Iteration = 0 
---------------
 It.  #   2Sz   Q          E 
 25 481   -2    0   9.0650550621416564 
 25 482    0    0   9.0650550621416564 
 25 483    2    2   9.0650551016393042 
 25 484    0    2   9.0650551016393042 
 25 485    2    0   9.0650551016393042 
 25 486    2   -2   9.0650551016393042 
 25 487    0   -2   9.0650551016393042 
 25 488   -2    2   9.0650551016393042 
 25 489   -2    0   9.0650551016393042 
 25 490   -2   -2   9.0650551016393042 
 25 491    0    0   9.0650551016393042 
 25 492   -1   -1   9.5933952653657677 
 25 493    1   -1   9.5933952653657677 
 25 494   -1    1   9.5933952653657677 
 25 495    1    1   9.5933952653657677 
 25 496    1    1   9.5984201166197671 
 25 497   -1   -1   9.5984201166197671 
 25 498    1   -1   9.5984201166197671 
 25 499   -1    1   9.5984201166197671 
 25 500    3   -1   9.5984201221708112 
 25 501    1   -3   9.5984201221708112 
 25 502   -3   -3   9.5984201221708112 
 25 503    3    1   9.5984201221708112 
 25 504   -1    3   9.5984201221708112 
 25 505   -3   -1   9.5984201221708112 
 25 506    1   -1   9.5984201221708112 
 25 507   -3    1   9.5984201221708112 
 25 508   -1   -3   9.5984201221708112 
 25 509    3   -3   9.5984201221708112 
 25 510    1    3   9.5984201221708112 
 25 511   -1   -1   9.5984201221708112 
 25 512    1    1   9.5984201221708112 
 25 513    3    3   9.5984201221708112 
 25 514   -3    3   9.5984201221708112 
 25 515   -1    1   9.5984201221708112 
 25 516   -3    1   9.5984201483461788 
 25 517   -1   -3   9.5984201483461788 
 25 518   -3   -1   9.5984201483461788 
 25 519    1   -1   9.5984201483461788 
 25 520    1    1   9.5984201483461788 
 25 521    1    3   9.5984201483461788 
 25 522   -1    1   9.5984201483461788 
 25 523   -1    1   9.5984201483461788 
 25 524   -1    3   9.5984201483461788 
 25 525    1   -3   9.5984201483461788 
 25 526    3   -1   9.5984201483461788 
 25 527   -1   -1   9.5984201483461788 
 25 528    3    1   9.5984201483461788 
 25 529    1    1   9.5984201483461788 
 25 530    1   -1   9.5984201483461788 
 25 531   -1   -1   9.5984201483461788 
 25 532    1    1   9.5984201594115142 
 25 533   -1   -1   9.5984201594115142 
 25 534   -1    1   9.5984201594115142 
 25 535    1   -1   9.5984201594115142 
 25 536   -1    1   9.5984201836079208 
 25 537    1   -1   9.5984201836079208 
 25 538   -1   -1   9.5984201836079208 
 25 539    1    1   9.5984201836079208 
 25 540    1    1   9.5984201848546391 
 25 541   -1   -1   9.5984201848546391 
 25 542    1   -1   9.5984201848546391 
 25 543   -1    1   9.5984201848546391 
 25 544    1   -1   9.5984202015504323 
 25 545    1    1   9.5984202015504323 
 25 546   -1   -3   9.5984202015504323 
 25 547    3   -1   9.5984202015504323 
 25 548    3    1   9.5984202015504323 
 25 549    1    1   9.5984202015504323 
 25 550   -1    1   9.5984202015504323 
 25 551   -3   -1   9.5984202015504323 
 25 552   -1   -1   9.5984202015504323 
 25 553    1    3   9.5984202015504323 
 25 554    1   -3   9.5984202015504323 
 25 555    1   -1   9.5984202015504323 
 25 556   -1   -1   9.5984202015504323 
 25 557   -1    1   9.5984202015504323 
 25 558   -3    1   9.5984202015504323 
 25 559   -1    3   9.5984202015504323 
 25 560    1    1   9.9966500380285588 
 25 561   -1   -1   9.9966500380285588 
 25 562   -1    1   9.9966500380285588 
 25 563    1   -1   9.9966500380285588 
 25 564    1   -1   9.9966501582329492 
 25 565   -1    1   9.9966501582329492 
 25 566   -1   -1   9.9966501582329492 
 25 567    1    1   9.9966501582329492 
 25 568    1   -1   9.9966505788011482 
 25 569    1    1   9.9966505788011482 
 25 570   -1   -1   9.9966505788011482 
 25 571    3    1   9.9966505788011482 
 25 572   -1    1   9.9966505788011482 
 25 573    3   -1   9.9966505788011482 
 25 574    1   -3   9.9966505788011482 
 25 575   -1   -3   9.9966505788011482 
 25 576   -1    3   9.9966505788011482 
 25 577    1    3   9.9966505788011482 
 25 578   -3   -1   9.9966505788011482 
 25 579   -1   -1   9.9966505788011482 
 25 580   -1    1   9.9966505788011482 
 25 581   -3    1   9.9966505788011482 
 25 582    1   -1   9.9966505788011482 
 25 583    1    1   9.9966505788011482 
 25 584    0    0  10.1267604056196561 
 25 585    0    0  10.1317852586610542 
 25 586   -2    2  10.1317852967573252 
 25 587   -2   -2  10.1317852967573252 
 25 588   -2    0  10.1317852967573252 
 25 589    0    2  10.1317852967573252 
 25 590    2    0  10.1317852967573252 
 25 591    2   -2  10.1317852967573252 
 25 592    2    2  10.1317852967573252 
 25 593    0    0  10.1317852967573252 
 25 594    0   -2  10.1317852967573252 
 25 595    0    0  10.1317853536465634 
 25 596   -2    0  10.1317853536465634 
 25 597    0   -2  10.1317853536465634 
 25 598    2    0  10.1317853536465634 
 25 599    0    2  10.1317853536465634 
 25 600    0    0  10.1317853536465634 

Elapsed Time =  0.04286 +  0.03599 + 0.04343 +  0.14778 =  0.27006 

Iteration = 26 
---------------
 It.  #   2Sz   Q          E 
--------------------------------------
 26   1    1    0   0.0000000000000000 
 26   2    0    1   0.0000000000000000 
 26   3   -1    0   0.0000000000000000 
 26   4    0   -1   0.0000000000000000 
 26   5    0    1   1.1305028666548038 
 26   6    0   -1   1.1305028666548038 
 26   7    1    0   1.1305028666548038 
 26   8   -1    0   1.1305028666548038 
 26   9    0    1   1.1305028666548038 
 26  10   -1    2   1.1305028666548038 
 26  11   -2    1   1.1305028666548038 
 26  12    1   -2   1.1305028666548038 
 26  13    2    1   1.1305028666548038 
 26  14   -1   -2   1.1305028666548038 
 26  15    2   -1   1.1305028666548038 
 26  16    1    0   1.1305028666548038 
 26  17   -2   -1   1.1305028666548038 
 26  18    1    2   1.1305028666548038 
 26  19   -1    0   1.1305028666548038 
 26  20    0   -1   1.1305028666548038 
 26  21    1    0   2.2610057333094011 
 26  22    0    1   2.2610057333094011 
 26  23   -1    0   2.2610057333094011 
 26  24   -3    0   2.2610057333094011 
 26  25    0   -3   2.2610057333094011 
 26  26    0   -1   2.2610057333094011 
 26  27    0    3   2.2610057333094011 
 26  28    3    0   2.2610057333094011 
 26  29   -1    0   2.2610057333094011 
 26  30    0    1   2.2610057333094011 
 26  31    0   -1   2.2610057333094011 
 26  32    1    0   2.2610057333094011 
 26  33    0    1   2.2610057333094011 
 26  34    0   -1   2.2610057333094011 
 26  35    1    2   2.2610057333094011 
 26  36   -2    1   2.2610057333094011 
 26  37    2    1   2.2610057333094011 
 26  38   -2   -1   2.2610057333094011 
 26  39    2   -1   2.2610057333094011 
 26  40    1   -2   2.2610057333094011 
 26  41   -1   -2   2.2610057333094011 
 26  42   -1    2   2.2610057333094011 
 26  43    1    0   2.2610057333094011 
 26  44   -1    0   2.2610057333094011 
 26  45   -2   -1   3.3915085999640220 
 26  46   -1    0   3.3915085999640220 
 26  47    1    2   3.3915085999640220 
 26  48    1   -2   3.3915085999640220 
 26  49    0   -1   3.3915085999640220 
 26  50    2   -1   3.3915085999640220 
 26  51    1    0   3.3915085999640220 
 26  52   -2    1   3.3915085999640220 
 26  53    2    1   3.3915085999640220 
 26  54   -1    2   3.3915085999640220 
 26  55    0    1   3.3915085999640220 
 26  56   -1   -2   3.3915085999640220 
 26  57    1    0   3.3915085999640220 
 26  58    0    1   3.3915085999640220 
 26  59    0   -1   3.3915085999640220 
 26  60   -1    0   3.3915085999640220 
 26  61    1   -2   3.4640642406298161 
 26  62   -2   -1   3.4640642406298161 
 26  63   -2    1   3.4640642406298161 
 26  64    1    2   3.4640642406298161 
 26  65   -1    0   3.4640642406298161 
 26  66    2   -1   3.4640642406298161 
 26  67    2    1   3.4640642406298161 
 26  68   -1   -2   3.4640642406298161 
 26  69    0    1   3.4640642406298161 
 26  70   -1    2   3.4640642406298161 
 26  71    1    0   3.4640642406298161 
 26  72    0   -1   3.4640642406298161 
 26  73    1    0   3.4640642406298161 
 26  74    0   -1   3.4640642406298161 
 26  75    0    1   3.4640642406298161 
 26  76   -1    0   3.4640642406298161 
 26  77    0    1   4.5220114666187108 
 26  78    0   -1   4.5220114666187108 
 26  79    1    0   4.5220114666187108 
 26  80   -1    0   4.5220114666187108 
 26  81   -1    0   4.5945671074308576 
 26  82    1    0   4.5945671074308576 
 26  83    0   -1   4.5945671074308576 
 26  84    0    1   4.5945671074308576 
 26  85   -2   -1   4.5945671077248820 
 26  86   -1    2   4.5945671077248820 
 26  87    0   -1   4.5945671077248820 
 26  88    2   -1   4.5945671077248820 
 26  89   -1    0   4.5945671077248820 
 26  90   -1   -2   4.5945671077248820 
 26  91    2    1   4.5945671077248820 
 26  92    1   -2   4.5945671077248820 
 26  93    1    0   4.5945671077248820 
 26  94   -2    1   4.5945671077248820 
 26  95    1    2   4.5945671077248820 
 26  96    0    1   4.5945671077248820 
 26  97    3    2   4.5945671077248820 
 26  98   -2   -1   4.5945671077248820 
 26  99    3    0   4.5945671077248820 
 26 100    0    1   4.5945671077248820 
 26 101    2   -1   4.5945671077248820 
 26 102    1   -2   4.5945671077248820 
 26 103    2   -3   4.5945671077248820 
 26 104    1    0   4.5945671077248820 
 26 105   -2    1   4.5945671077248820 
 26 106    2    1   4.5945671077248820 
 26 107    0    3   4.5945671077248820 
 26 108   -2    3   4.5945671077248820 
 26 109   -1    0   4.5945671077248820 
 26 110    0   -3   4.5945671077248820 
 26 111   -1   -2   4.5945671077248820 
 26 112   -1    2   4.5945671077248820 
 26 113   -2   -3   4.5945671077248820 
 26 114    3   -2   4.5945671077248820 
 26 115    0   -1   4.5945671077248820 
 26 116    2    3   4.5945671077248820 
 26 117   -3   -2   4.5945671077248820 
 26 118    1    2   4.5945671077248820 
 26 119   -3    0   4.5945671077248820 
 26 120   -3    2   4.5945671077248820 
 26 121    0   -1   4.5945671081884454 
 26 122   -3    0   4.5945671081884454 
 26 123    0    3   4.5945671081884454 
 26 124    1    0   4.5945671081884454 
 26 125   -1    0   4.5945671081884454 
 26 126    0   -3   4.5945671081884454 
 26 127    3    0   4.5945671081884454 
 26 128    0    1   4.5945671081884454 
 26 129    1    0   4.5945671088960012 
 26 130    1   -2   4.5945671088960012 
 26 131   -1    2   4.5945671088960012 
 26 132    2   -1   4.5945671088960012 
 26 133   -1   -2   4.5945671088960012 
 26 134    1    2   4.5945671088960012 
 26 135    0   -1   4.5945671088960012 
 26 136   -2   -1   4.5945671088960012 
 26 137   -2    1   4.5945671088960012 
 26 138   -1    0   4.5945671088960012 
 26 139    2    1   4.5945671088960012 
 26 140    0    1   4.5945671088960012 
 26 141    0    1   4.5945671088960012 
 26 142    0   -1   4.5945671088960012 
 26 143    1    0   4.5945671088960012 
 26 144   -1    0   4.5945671088960012 
 26 145   -2   -1   5.7250699745950788 
 26 146   -2    1   5.7250699745950788 
 26 147    1   -2   5.7250699745950788 
 26 148    0    1   5.7250699745950788 
 26 149   -1   -2   5.7250699745950788 
 26 150   -4   -1   5.7250699745950788 
 26 151    4   -1   5.7250699745950788 
 26 152    2   -1   5.7250699745950788 
 26 153   -1    0   5.7250699745950788 
 26 154   -1    2   5.7250699745950788 
 26 155   -1   -4   5.7250699745950788 
 26 156    4    1   5.7250699745950788 
 26 157    1    4   5.7250699745950788 
 26 158    1   -4   5.7250699745950788 
 26 159    0   -1   5.7250699745950788 
 26 160   -4    1   5.7250699745950788 
 26 161    1    0   5.7250699745950788 
 26 162    1    2   5.7250699745950788 
 26 163   -1    4   5.7250699745950788 
 26 164    2    1   5.7250699745950788 
 26 165   -1   -2   5.7250699745950788 
 26 166    2   -3   5.7250699745950788 
 26 167    2    1   5.7250699745950788 
 26 168   -3    2   5.7250699745950788 
 26 169    2    3   5.7250699745950788 
 26 170    3    0   5.7250699745950788 
 26 171    0    1   5.7250699745950788 
 26 172    3    2   5.7250699745950788 
 26 173   -3    0   5.7250699745950788 
 26 174    0    3   5.7250699745950788 
 26 175    0   -3   5.7250699745950788 
 26 176    3   -2   5.7250699745950788 
 26 177    1    2   5.7250699745950788 
 26 178   -2    3   5.7250699745950788 
 26 179    1   -2   5.7250699745950788 
 26 180    0   -1   5.7250699745950788 
 26 181   -1    0   5.7250699745950788 
 26 182   -2    1   5.7250699745950788 
 26 183   -1    2   5.7250699745950788 
 26 184    2   -1   5.7250699745950788 
 26 185    1    0   5.7250699745950788 
 26 186   -2   -3   5.7250699745950788 
 26 187   -2   -1   5.7250699745950788 
 26 188   -3   -2   5.7250699745950788 
 26 189    1    2   5.7250699747753124 
 26 190    0    1   5.7250699747753124 
 26 191   -1    0   5.7250699747753124 
 26 192   -1   -2   5.7250699747753124 
 26 193    0   -1   5.7250699747753124 
 26 194    2    1   5.7250699747753124 
 26 195   -2   -1   5.7250699747753124 
 26 196    1    0   5.7250699747753124 
 26 197    1   -2   5.7250699747753124 
 26 198    2   -1   5.7250699747753124 
 26 199   -1    2   5.7250699747753124 
 26 200   -2    1   5.7250699747753124 
 26 201    0    1   5.7250699747753124 
 26 202    0   -1   5.7250699747753124 
 26 203   -1    0   5.7250699747753124 
 26 204    1    0   5.7250699747753124 
 26 205    0    1   5.7250699750821195 
 26 206    2    1   5.7250699750821195 
 26 207    1    0   5.7250699750821195 
 26 208    1    2   5.7250699750821195 
 26 209   -1    0   5.7250699750821195 
 26 210   -1   -2   5.7250699750821195 
 26 211    0   -1   5.7250699750821195 
 26 212    2   -1   5.7250699750821195 
 26 213    1   -2   5.7250699750821195 
 26 214   -2   -1   5.7250699750821195 
 26 215   -2    1   5.7250699750821195 
 26 216   -1    2   5.7250699750821195 
 26 217    0    3   5.7250699755666723 
 26 218   -3    0   5.7250699755666723 
 26 219    3    0   5.7250699755666723 
 26 220    1    0   5.7250699755666723 
 26 221    0    1   5.7250699755666723 
 26 222   -1    0   5.7250699755666723 
 26 223    0   -1   5.7250699755666723 
 26 224    0   -3   5.7250699755666723 
 26 225   -1   -2   5.7250699758691370 
 26 226    1    2   5.7250699758691370 
 26 227   -1    0   5.7250699758691370 
 26 228    2    1   5.7250699758691370 
 26 229   -2   -1   5.7250699758691370 
 26 230    1    0   5.7250699758691370 
 26 231    2   -1   5.7250699758691370 
 26 232    1   -2   5.7250699758691370 
 26 233    0   -1   5.7250699758691370 
 26 234   -1    2   5.7250699758691370 
 26 235    0    1   5.7250699758691370 
 26 236   -2    1   5.7250699758691370 
 26 237   -1    0   5.7250699761581405 
 26 238    1    0   5.7250699761581405 
 26 239    0    1   5.7250699761581405 
 26 240    0   -1   5.7250699761581405 
 26 241    0    1   6.8555728414649311 
 26 242    0   -1   6.8555728414649311 
 26 243    0   -3   6.8555728414649311 
 26 244    2    1   6.8555728414649311 
 26 245   -1   -2   6.8555728414649311 
 26 246    1    0   6.8555728414649311 
 26 247   -3    0   6.8555728414649311 
 26 248    2   -3   6.8555728414649311 
 26 249    3   -2   6.8555728414649311 
 26 250   -2    1   6.8555728414649311 
 26 251    2    3   6.8555728414649311 
 26 252    0    3   6.8555728414649311 
 26 253   -2   -1   6.8555728414649311 
 26 254    3    2   6.8555728414649311 
 26 255   -2    3   6.8555728414649311 
 26 256    2   -1   6.8555728414649311 
 26 257   -3    2   6.8555728414649311 
 26 258    1    2   6.8555728414649311 
 26 259   -2   -3   6.8555728414649311 
 26 260   -3   -2   6.8555728414649311 
 26 261    3    0   6.8555728414649311 
 26 262   -1    2   6.8555728414649311 
 26 263   -1    0   6.8555728414649311 
 26 264    1   -2   6.8555728414649311 
 26 265    1   -2   6.8555728416094643 
 26 266    0   -1   6.8555728416094643 
 26 267    1    0   6.8555728416094643 
 26 268    2   -1   6.8555728416094643 
 26 269    0    1   6.8555728416094643 
 26 270    1    2   6.8555728416094643 
 26 271   -1   -2   6.8555728416094643 
 26 272   -1    2   6.8555728416094643 
 26 273   -2    1   6.8555728416094643 
 26 274   -2   -1   6.8555728416094643 
 26 275   -1    0   6.8555728416094643 
 26 276    2    1   6.8555728416094643 
 26 277   -3    0   6.8555728416094643 
 26 278    0   -3   6.8555728416094643 
 26 279   -1    0   6.8555728416094643 
 26 280    0    1   6.8555728416094643 
 26 281    0    3   6.8555728416094643 
 26 282    3    0   6.8555728416094643 
 26 283    0   -1   6.8555728416094643 
 26 284    1    0   6.8555728416094643 
 26 285    0    1   6.8555728420554978 
 26 286   -1    0   6.8555728420554978 
 26 287    0   -1   6.8555728420554978 
 26 288    1    0   6.8555728420554978 
 26 289    0   -1   6.8555728425036433 
 26 290    1   -2   6.8555728425036433 
 26 291   -1   -2   6.8555728425036433 
 26 292    2   -1   6.8555728425036433 
 26 293    1    0   6.8555728425036433 
 26 294    0    1   6.8555728425036433 
 26 295   -1    2   6.8555728425036433 
 26 296   -1    0   6.8555728425036433 
 26 297    1    2   6.8555728425036433 
 26 298    2    1   6.8555728425036433 
 26 299   -2    1   6.8555728425036433 
 26 300   -2   -1   6.8555728425036433 
 26 301   -1    0   6.8555728430762235 
 26 302    0    1   6.8555728430762235 
 26 303    0   -1   6.8555728430762235 
 26 304    1    0   6.8555728430762235 
 26 305    0    1   6.9281287707272998 
 26 306   -1    0   6.9281287707272998 
 26 307    0   -3   6.9281287707272998 
 26 308    0    3   6.9281287707272998 
 26 309    1    0   6.9281287707272998 
 26 310   -3    0   6.9281287707272998 
 26 311    3    0   6.9281287707272998 
 26 312    0   -1   6.9281287707272998 
 26 313   -1   -2   6.9281287712549791 
 26 314    0   -1   6.9281287712549791 
 26 315    2   -1   6.9281287712549791 
 26 316   -1    0   6.9281287712549791 
 26 317   -2   -1   6.9281287712549791 
 26 318   -2    1   6.9281287712549791 
 26 319    2    1   6.9281287712549791 
 26 320    0    1   6.9281287712549791 
 26 321    1   -2   6.9281287712549791 
 26 322    1    2   6.9281287712549791 
 26 323   -1    2   6.9281287712549791 
 26 324    1    0   6.9281287712549791 
 26 325    1    0   6.9281287723078027 
 26 326   -1    0   6.9281287723078027 
 26 327    0   -1   6.9281287723078027 
 26 328    0    1   6.9281287723078027 
 26 329    0   -1   7.9860757084346652 
 26 330    0    1   7.9860757084346652 
 26 331    1   -2   7.9860757084346652 
 26 332    1    0   7.9860757084346652 
 26 333   -1   -2   7.9860757084346652 
 26 334   -2   -1   7.9860757084346652 
 26 335    1    2   7.9860757084346652 
 26 336   -1    0   7.9860757084346652 
 26 337   -1    2   7.9860757084346652 
 26 338   -2    1   7.9860757084346652 
 26 339    2    1   7.9860757084346652 
 26 340    2   -1   7.9860757084346652 
 26 341    0    1   7.9860757094438481 
 26 342   -1    0   7.9860757094438481 
 26 343    0   -1   7.9860757094438481 
 26 344    1    0   7.9860757094438481 
 26 345    1    0   8.0586319898742289 
 26 346    0   -3   8.0586319898742289 
 26 347    0    1   8.0586319898742289 
 26 348   -1    0   8.0586319898742289 
 26 349    0    3   8.0586319898742289 
 26 350   -3    0   8.0586319898742289 
 26 351    0   -1   8.0586319898742289 
 26 352    3    0   8.0586319898742289 
 26 353   -1   -2   8.0586319902232120 
 26 354    0   -1   8.0586319902232120 
 26 355    2    1   8.0586319902232120 
 26 356    0    1   8.0586319902232120 
 26 357   -2    1   8.0586319902232120 
 26 358    2   -1   8.0586319902232120 
 26 359    1    0   8.0586319902232120 
 26 360    1    2   8.0586319902232120 
 26 361   -1    2   8.0586319902232120 
 26 362    1   -2   8.0586319902232120 
 26 363   -2   -1   8.0586319902232120 
 26 364   -1    0   8.0586319902232120 
 26 365    0    1   8.0586319909222919 
 26 366   -1    0   8.0586319909222919 
 26 367    0   -1   8.0586319909222919 
 26 368    1    0   8.0586319909222919 
 26 369    0    1   8.0586322619276505 
 26 370    0   -1   8.0586322619276505 
 26 371    1    0   8.0586322619276505 
 26 372   -1    0   8.0586322619276505 
 26 373   -2    1   8.0586322627740259 
 26 374    0   -1   8.0586322627740259 
 26 375   -1    2   8.0586322627740259 
 26 376    1    0   8.0586322627740259 
 26 377    0    1   8.0586322627740259 
 26 378    2   -1   8.0586322627740259 
 26 379   -2   -1   8.0586322627740259 
 26 380   -1    0   8.0586322627740259 
 26 381    1   -2   8.0586322627740259 
 26 382    2    1   8.0586322627740259 
 26 383   -1   -2   8.0586322627740259 
 26 384    1    2   8.0586322627740259 
 26 385    1   -2   8.0586322635777243 
 26 386   -2   -1   8.0586322635777243 
 26 387   -2    1   8.0586322635777243 
 26 388    1    0   8.0586322635777243 
 26 389    0    1   8.0586322635777243 
 26 390   -1    2   8.0586322635777243 
 26 391    1    2   8.0586322635777243 
 26 392    2    1   8.0586322635777243 
 26 393    2   -1   8.0586322635777243 
 26 394    0   -1   8.0586322635777243 
 26 395   -1   -2   8.0586322635777243 
 26 396   -1    0   8.0586322635777243 
 26 397    2   -1   8.0586322641053592 
 26 398    0   -3   8.0586322641053592 
 26 399   -1    2   8.0586322641053592 
 26 400   -2   -3   8.0586322641053592 
 26 401    2    1   8.0586322641053592 
 26 402    3    0   8.0586322641053592 
 26 403    1    0   8.0586322641053592 
 26 404    3    2   8.0586322641053592 
 26 405   -1    0   8.0586322641053592 
 26 406   -2    3   8.0586322641053592 
 26 407    2   -3   8.0586322641053592 
 26 408    1   -2   8.0586322641053592 
 26 409   -3    0   8.0586322641053592 
 26 410    0    1   8.0586322641053592 
 26 411    1    2   8.0586322641053592 
 26 412    0    3   8.0586322641053592 
 26 413   -3   -2   8.0586322641053592 
 26 414   -1   -2   8.0586322641053592 
 26 415    2    3   8.0586322641053592 
 26 416    3   -2   8.0586322641053592 
 26 417   -3    2   8.0586322641053592 
 26 418    0   -1   8.0586322641053592 
 26 419   -2   -1   8.0586322641053592 
 26 420   -2    1   8.0586322641053592 
 26 421    2   -1   8.0586322648668425 
 26 422    0    1   8.0586322648668425 
 26 423   -2   -1   8.0586322648668425 
 26 424   -1    2   8.0586322648668425 
 26 425    0   -1   8.0586322648668425 
 26 426    1   -4   8.0586322648668425 
 26 427   -1    4   8.0586322648668425 
 26 428   -2    1   8.0586322648668425 
 26 429   -4   -1   8.0586322648668425 
 26 430    4   -1   8.0586322648668425 
 26 431   -1   -4   8.0586322648668425 
 26 432    4    1   8.0586322648668425 
 26 433    1    4   8.0586322648668425 
 26 434   -1    0   8.0586322648668425 
 26 435    2    1   8.0586322648668425 
 26 436   -1   -2   8.0586322648668425 
 26 437    1    2   8.0586322648668425 
 26 438   -4    1   8.0586322648668425 
 26 439    1   -2   8.0586322648668425 
 26 440    1    0   8.0586322648668425 
 26 441    0    1   9.1891351008660802 
 26 442    0   -3   9.1891351008660802 
 26 443    0   -1   9.1891351008660802 
 26 444   -3    0   9.1891351008660802 
 26 445    1    0   9.1891351008660802 
 26 446    0    3   9.1891351008660802 
 26 447    3    0   9.1891351008660802 
 26 448   -1    0   9.1891351008660802 
 26 449    0   -1   9.1891351008660802 
 26 450    1    2   9.1891351008660802 
 26 451   -1   -2   9.1891351008660802 
 26 452    2    1   9.1891351008660802 
 26 453   -2    1   9.1891351008660802 
 26 454    1   -2   9.1891351008660802 
 26 455    2   -1   9.1891351008660802 
 26 456   -1    2   9.1891351008660802 
 26 457   -2   -1   9.1891351008660802 
 26 458    0    1   9.1891351008660802 
 26 459    1    0   9.1891351008660802 
 26 460   -1    0   9.1891351008660802 
 26 461   -1    0   9.1891351009823410 
 26 462    0    1   9.1891351009823410 
 26 463    0   -1   9.1891351009823410 
 26 464    1    0   9.1891351009823410 
 26 465    0    1   9.1891351453158414 
 26 466    0   -1   9.1891351453158414 
 26 467   -1    0   9.1891351453158414 
 26 468    1    0   9.1891351453158414 
 26 469   -1    2   9.1891351461295514 
 26 470    1   -2   9.1891351461295514 
 26 471    1    2   9.1891351461295514 
 26 472   -1   -2   9.1891351461295514 
 26 473    2   -1   9.1891351461295514 
 26 474    0   -1   9.1891351461295514 
 26 475   -2   -1   9.1891351461295514 
 26 476    1    0   9.1891351461295514 
 26 477    2    1   9.1891351461295514 
 26 478    0    1   9.1891351461295514 
 26 479   -2    1   9.1891351461295514 
 26 480   -1    0   9.1891351461295514 
 26 481    0   -1   9.1891351468426432 
 26 482   -3    0   9.1891351468426432 
 26 483    0   -3   9.1891351468426432 
 26 484    1    0   9.1891351468426432 
 26 485    0    1   9.1891351468426432 
 26 486    3    0   9.1891351468426432 
 26 487    0    3   9.1891351468426432 
 26 488   -1    0   9.1891351468426432 
 26 489    1    0   9.1891351469838192 
 26 490   -1    0   9.1891351469838192 
 26 491    0    1   9.1891351469838192 
 26 492    0   -1   9.1891351469838192 
 26 493   -2    1   9.1891351471831051 
 26 494    0   -1   9.1891351471831051 
 26 495    2   -1   9.1891351471831051 
 26 496    1    0   9.1891351471831051 
 26 497    2    1   9.1891351471831051 
 26 498   -2   -1   9.1891351471831051 
 26 499    1    2   9.1891351471831051 
 26 500   -1    2   9.1891351471831051 
 26 501    1   -2   9.1891351471831051 
 26 502   -1    0   9.1891351471831051 
 26 503   -1   -2   9.1891351471831051 
 26 504    0    1   9.1891351471831051 
 26 505   -1   -2   9.1891351475754863 
 26 506    1   -2   9.1891351475754863 
 26 507   -3    0   9.1891351475754863 
 26 508    1    2   9.1891351475754863 
 26 509    3    0   9.1891351475754863 
 26 510    0    3   9.1891351475754863 
 26 511   -2   -3   9.1891351475754863 
 26 512   -2    1   9.1891351475754863 
 26 513    0   -1   9.1891351475754863 
 26 514    3    2   9.1891351475754863 
 26 515   -2   -1   9.1891351475754863 
 26 516   -3   -2   9.1891351475754863 
 26 517    1    0   9.1891351475754863 
 26 518    2   -3   9.1891351475754863 
 26 519    3   -2   9.1891351475754863 
 26 520    2   -1   9.1891351475754863 
 26 521   -1    0   9.1891351475754863 
 26 522    2    1   9.1891351475754863 
 26 523    0   -3   9.1891351475754863 
 26 524    0    1   9.1891351475754863 
 26 525   -2    3   9.1891351475754863 
 26 526   -1    2   9.1891351475754863 
 26 527    2    3   9.1891351475754863 
 26 528   -3    2   9.1891351475754863 
 26 529   -2    1   9.1891351481232491 
 26 530   -1    0   9.1891351481232491 
 26 531    1    2   9.1891351481232491 
 26 532   -1   -4   9.1891351481232491 
 26 533    0    1   9.1891351481232491 
 26 534   -1    4   9.1891351481232491 
 26 535    4    1   9.1891351481232491 
 26 536    1    4   9.1891351481232491 
 26 537   -4    1   9.1891351481232491 
 26 538    1   -4   9.1891351481232491 
 26 539   -1   -2   9.1891351481232491 
 26 540    4   -1   9.1891351481232491 
 26 541    2    1   9.1891351481232491 
 26 542   -1    2   9.1891351481232491 
 26 543   -4   -1   9.1891351481232491 
 26 544    1   -2   9.1891351481232491 
 26 545    2   -1   9.1891351481232491 
 26 546    1    0   9.1891351481232491 
 26 547   -2   -1   9.1891351481232491 
 26 548    0   -1   9.1891351481232491 
 26 549   -3    0   9.1891351484838300 
 26 550    1   -2   9.1891351484838300 
 26 551   -2   -1   9.1891351484838300 
 26 552    1    2   9.1891351484838300 
 26 553   -1    2   9.1891351484838300 
 26 554   -1   -2   9.1891351484838300 
 26 555    3   -2   9.1891351484838300 
 26 556    0   -1   9.1891351484838300 
 26 557    3    0   9.1891351484838300 
 26 558    3    2   9.1891351484838300 
 26 559   -2    3   9.1891351484838300 
 26 560   -2   -3   9.1891351484838300 
 26 561    1    0   9.1891351484838300 
 26 562    2    1   9.1891351484838300 
 26 563    0    1   9.1891351484838300 
 26 564   -3   -2   9.1891351484838300 
 26 565    2   -3   9.1891351484838300 
 26 566    0   -3   9.1891351484838300 
 26 567   -2    1   9.1891351484838300 
 26 568   -3    2   9.1891351484838300 
 26 569    2   -1   9.1891351484838300 
 26 570    0    3   9.1891351484838300 
 26 571    2    3   9.1891351484838300 
 26 572   -1    0   9.1891351484838300 
 26 573   -3    0   9.1891351488808315 
 26 574    1    0   9.1891351488808315 
 26 575   -1    0   9.1891351488808315 
 26 576    0    1   9.1891351488808315 
 26 577    0   -5   9.1891351488808315 
 26 578    5    0   9.1891351488808315 
 26 579   -5    0   9.1891351488808315 
